station_event_id,catch_id,species_recorded,scientific_name,taxonomic_rank,lifestage,common_name,identifiedby,dateidentified,catch_weight,catch_weight_units,weight_method,catch_count,count_method,catch_volume,catch_volume_units,comments,dfo_station_event_id,dfo_catch_id,station,species_code_russian
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-2,North Pacific Daggertooth,Anotopterus nikparini,NA,None,NA,NA,NA,0.038,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-3,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,4.74,Kilograms,Total,3,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-4,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,14.04,Kilograms,Total,8,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-5,Black rockfish,Sebastes melanops,NA,None,NA,NA,NA,4.39,Kilograms,Total,2,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-6,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,0.111,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-7,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,0.622,Kilograms,Total,3,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-8,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,5.779,Kilograms,Total,41.3278,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-9,Aurelia sp.,Aurelia sp.,NA,None,NA,NA,NA,0.449,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-1,Threespine stickleback,Gasterosteus aculeatus,NA,None,NA,NA,NA,0.121,Kilograms,Total,22,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-2,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,1.34,Kilograms,Total,5,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-3,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,11.451,Kilograms,Total,58.3639,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-4,Aurelia sp.,Aurelia sp.,NA,None,NA,NA,NA,0.74,Kilograms,Total,4,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl,IYS2022-NW-2-10-CanTrawl-1,Hormiphora sp.,Hormiphora sp.,NA,None,NA,NA,NA,0.01,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl,IYS2022-NW-2-10-CanTrawl-2,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,1.799,Kilograms,Total,2,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl,IYS2022-NW-2-10-CanTrawl-3,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,0.062000000000000006,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl,IYS2022-NW-2-10-CanTrawl-4,North Pacific Daggertooth,Anotopterus nikparini,NA,None,NA,NA,NA,0.115,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl,IYS2022-NW-2-10-CanTrawl-5,Threespine stickleback,Gasterosteus aculeatus,NA,None,NA,NA,NA,0.004,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl2,IYS2022-NW-2-10-CanTrawl2-1,Walleye pollock,Gadus chalcogrammus,NA,Age 1+,NA,NA,NA,6.4,Kilograms,Total,6,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl2,IYS2022-NW-2-10-CanTrawl2-2,Lowcrest hatchetfish,Argropelecus sladeni,NA,None,NA,NA,NA,0.004,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl2,IYS2022-NW-2-10-CanTrawl2-3,Salps unident.,Salpidae,NA,None,NA,NA,NA,0.122,Kilograms,Total,2,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl2,IYS2022-NW-2-10-CanTrawl2-4,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,0.113,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl2,IYS2022-NW-2-10-CanTrawl2-5,Jellyfish unident.,Scyphozoa (class),NA,None,NA,NA,NA,0.021,Kilograms,Total,5,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl2,IYS2022-NW-2-10-CanTrawl2-6,Slender barracudina,Lestidiops ringens,NA,None,NA,NA,NA,0.016,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl2,IYS2022-NW-2-10-CanTrawl2-7,Northern flashlightfish,Protomyctophum thompsoni,NA,None,NA,NA,NA,0.006,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl2,IYS2022-NW-2-10-CanTrawl2-8,Lanternfish unident.,Myctophidae,NA,None,NA,NA,NA,0.004,Kilograms,Total,7,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl2,IYS2022-NW-2-10-CanTrawl2-9,Northern lampfish,Stenobrachius leucopsarus,NA,None,NA,NA,NA,0.003,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-1,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,14.22,Kilograms,Total,8,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-2,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,2.08,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-3,Threespine stickleback,Gasterosteus aculeatus,NA,None,NA,NA,NA,0.003,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-4,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,8.019,Kilograms,Total,54.2558,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-5,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,2.403,Kilograms,Total,2,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-6,Hormiphora sp.,Hormiphora sp.,NA,None,NA,NA,NA,0.022,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-1,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,9.822,Kilograms,Total,67.5052,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-2,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,1.785,Kilograms,Total,5.9302,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,5.584,Kilograms,Total,36.5445,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-4,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,17.32,Kilograms,Total,12,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-5,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,15.43,Kilograms,Total,11,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-6,North Pacific Daggertooth,Anotopterus nikparini,NA,None,NA,NA,NA,0.072,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-7,Threespine stickleback,Gasterosteus aculeatus,NA,None,NA,NA,NA,0.01,Kilograms,Total,2,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-8,Aurelia sp.,Aurelia sp.,NA,None,NA,NA,NA,0.133,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-1,Threespine stickleback,Gasterosteus aculeatus,NA,None,NA,NA,NA,0.005,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-2,North Pacific Daggertooth,Anotopterus nikparini,NA,None,NA,NA,NA,0.06,Kilograms,Total,2,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-3,Pink salmon,Oncorhynchus gorbuscha,NA,Immature,NA,NA,NA,0.67,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-4,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,27.6,Kilograms,Total,26,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-5,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,7.73,Kilograms,Total,8,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,3.296,Kilograms,Total,14.767,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-7,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,4.92,Kilograms,Total,11.7703,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-8,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,3.898,Kilograms,Total,25.2298,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-9,Gonatus kamtschaticus,Gonatus kamtschaticus,NA,None,NA,NA,NA,0.043,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl2,IYS2022-NW-2-13-CanTrawl2-1,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,0.27,Kilograms,Total,2.4771,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl2,IYS2022-NW-2-13-CanTrawl2-2,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,0.47200000000000003,Kilograms,Total,3,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl2,IYS2022-NW-2-13-CanTrawl2-3,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,1.302,Kilograms,Total,3,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl2,IYS2022-NW-2-13-CanTrawl2-4,Jellyfish unident.,Scyphozoa (class),NA,None,NA,NA,NA,0.08900000000000001,Kilograms,Total,8,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl2,IYS2022-NW-2-13-CanTrawl2-5,California headlightfish,Diaphus theta,NA,None,NA,NA,NA,0.5025000000000001,Kilograms,Total,79.945,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl2,IYS2022-NW-2-13-CanTrawl2-6,Northern flashlightfish,Protomyctophum thompsoni,NA,None,NA,NA,NA,0.1028,Kilograms,Total,85.6554,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl2,IYS2022-NW-2-13-CanTrawl2-7,Pacific viperfish,Chauliodus macouni,NA,None,NA,NA,NA,0.004,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl2,IYS2022-NW-2-13-CanTrawl2-8,Northern lampfish,Stenobrachius leucopsarus,NA,None,NA,NA,NA,1.8673000000000002,Kilograms,Total,531.0634,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-1,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,1.444,Kilograms,Total,9.3766,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-2,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,6.12,Kilograms,Total,8,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,13.1,Kilograms,Total,28,Total,NA,NA,1 WASHDOWN ADDED TO COUNT NOT IN SPECIMEN NOSAMPLES TAKEN,NA,NA,NA,NA
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-4,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,4.675,Kilograms,Total,43.4884,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-5,Aurelia sp.,Aurelia sp.,NA,None,NA,NA,NA,0.088,Kilograms,Total,2,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-15-CanTrawl,IYS2022-NW-2-15-CanTrawl-1,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,1.994,Kilograms,Total,6,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-15-CanTrawl,IYS2022-NW-2-15-CanTrawl-2,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,2.255,Kilograms,Total,13.6667,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-15-CanTrawl,IYS2022-NW-2-15-CanTrawl-3,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,15.36,Kilograms,Total,25,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-15-CanTrawl,IYS2022-NW-2-15-CanTrawl-4,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,3.11,Kilograms,Total,12,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-1,Threespine stickleback,Gasterosteus aculeatus,NA,None,NA,NA,NA,2.664,Kilograms,Total,3330,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-2,Coho salmon,Oncorhynchus kisutch,NA,Immature,NA,NA,NA,0.4,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-3,Pink salmon,Oncorhynchus gorbuscha,NA,Immature,NA,NA,NA,1.28,Kilograms,Total,3,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-4,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,24.01,Kilograms,Total,36,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-5,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,9.52,Kilograms,Total,10,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,3.15,Kilograms,Total,8,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-7,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,0.09,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-17-CanTrawl,IYS2022-NW-2-17-CanTrawl-1,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,39.02,Kilograms,Total,55,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-17-CanTrawl,IYS2022-NW-2-17-CanTrawl-2,Pink salmon,Oncorhynchus gorbuscha,NA,Immature,NA,NA,NA,0.74,Kilograms,Total,2,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-17-CanTrawl,IYS2022-NW-2-17-CanTrawl-3,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,16.65,Kilograms,Total,25,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-17-CanTrawl,IYS2022-NW-2-17-CanTrawl-4,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,0.153,Kilograms,Total,2,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-17-CanTrawl,IYS2022-NW-2-17-CanTrawl-5,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,0.8480000000000001,Kilograms,Total,4,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-17-CanTrawl,IYS2022-NW-2-17-CanTrawl-6,Aurelia sp.,Aurelia sp.,NA,None,NA,NA,NA,0.055999999999999994,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-18-CanTrawl,IYS2022-NW-2-18-CanTrawl-1,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,59.98,Kilograms,Total,79,Total,NA,NA,2 WASHDOWN NO SAMPLES TAKEN,NA,NA,NA,NA
IYS2022-NW-2-18-CanTrawl,IYS2022-NW-2-18-CanTrawl-2,Pink salmon,Oncorhynchus gorbuscha,NA,Immature,NA,NA,NA,4.3,Kilograms,Total,8,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-18-CanTrawl,IYS2022-NW-2-18-CanTrawl-3,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,7.58,Kilograms,Total,9,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-19-CanTrawl,IYS2022-NW-2-19-CanTrawl-1,Chinook salmon,Oncorhynchus tshawytscha,NA,Immature,NA,NA,NA,3.01,Kilograms,Total,2,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-19-CanTrawl,IYS2022-NW-2-19-CanTrawl-2,Coho salmon,Oncorhynchus kisutch,NA,Immature,NA,NA,NA,0.38,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-19-CanTrawl,IYS2022-NW-2-19-CanTrawl-3,Pink salmon,Oncorhynchus gorbuscha,NA,Immature,NA,NA,NA,0.5,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-19-CanTrawl,IYS2022-NW-2-19-CanTrawl-4,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,7.73,Kilograms,Total,5,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-19-CanTrawl,IYS2022-NW-2-19-CanTrawl-5,Aurelia sp.,Aurelia sp.,NA,None,NA,NA,NA,0.16,Kilograms,Total,2,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-19-CanTrawl,IYS2022-NW-2-19-CanTrawl-6,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,0.20600000000000002,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-19-CanTrawl,IYS2022-NW-2-19-CanTrawl-7,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,1.486,Kilograms,Total,2,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-19-CanTrawl,IYS2022-NW-2-19-CanTrawl-8,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,5.922,Kilograms,Total,66.7895,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-19-CanTrawl,IYS2022-NW-2-19-CanTrawl-9,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,1.72,Kilograms,Total,5,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-20-CanTrawl,IYS2022-NW-2-20-CanTrawl-1,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,21.19,Kilograms,Total,19,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-20-CanTrawl,IYS2022-NW-2-20-CanTrawl-2,Pink salmon,Oncorhynchus gorbuscha,NA,Immature,NA,NA,NA,1.01,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-20-CanTrawl,IYS2022-NW-2-20-CanTrawl-3,Coho salmon,Oncorhynchus kisutch,NA,Immature,NA,NA,NA,0.22,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-20-CanTrawl,IYS2022-NW-2-20-CanTrawl-4,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,41.1,Kilograms,Total,36,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-20-CanTrawl,IYS2022-NW-2-20-CanTrawl-5,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,1.015,Kilograms,Total,7,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-20-CanTrawl,IYS2022-NW-2-20-CanTrawl-6,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,1.944,Kilograms,Total,10.5652,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-20-CanTrawl,IYS2022-NW-2-20-CanTrawl-7,Aurelia sp.,Aurelia sp.,NA,None,NA,NA,NA,0.261,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-21-CanTrawl,IYS2022-NW-2-21-CanTrawl-1,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,4.62,Kilograms,Total,3,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-21-CanTrawl,IYS2022-NW-2-21-CanTrawl-2,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,3.51,Kilograms,Total,2,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-21-CanTrawl,IYS2022-NW-2-21-CanTrawl-3,Brokenline lampfish,Lampanyctus jordani,NA,None,NA,NA,NA,0.024,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-21-CanTrawl,IYS2022-NW-2-21-CanTrawl-4,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,0.171,Kilograms,Total,4,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-21-CanTrawl,IYS2022-NW-2-21-CanTrawl-5,Minimal armhook squid,Berryteuthis anonychus,NA,None,NA,NA,NA,0.09300000000000001,Kilograms,Total,8,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-21-CanTrawl,IYS2022-NW-2-21-CanTrawl-6,Gonatus kamtschaticus,Gonatus kamtschaticus,NA,None,NA,NA,NA,0.252,Kilograms,Total,2,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-21-CanTrawl,IYS2022-NW-2-21-CanTrawl-7,Hormiphora sp.,Hormiphora sp.,NA,None,NA,NA,NA,0.018,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-21-CanTrawl,IYS2022-NW-2-21-CanTrawl-8,Aurelia sp.,Aurelia sp.,NA,None,NA,NA,NA,0.087,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-22-CanTrawl,IYS2022-NW-2-22-CanTrawl-1,Threespine stickleback,Gasterosteus aculeatus,NA,None,NA,NA,NA,0.004,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-22-CanTrawl,IYS2022-NW-2-22-CanTrawl-2,Gonatus kamtschaticus,Gonatus kamtschaticus,NA,None,NA,NA,NA,0.14800000000000002,Kilograms,Total,2,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-22-CanTrawl,IYS2022-NW-2-22-CanTrawl-3,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,4.85,Kilograms,Total,2,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-22-CanTrawl,IYS2022-NW-2-22-CanTrawl-4,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,95.59,Kilograms,Total,48,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-22-CanTrawl,IYS2022-NW-2-22-CanTrawl-5,North Pacific Daggertooth,Anotopterus nikparini,NA,None,NA,NA,NA,0.535,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-22-CanTrawl,IYS2022-NW-2-22-CanTrawl-6,Minimal armhook squid,Berryteuthis anonychus,NA,None,NA,NA,NA,67.409,Kilograms,Total,3441.3003,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-18,Salps unident.,Salpidae,NA,None,NA,NA,NA,0.438,Kilograms,Total,44,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-Shimada-4-10-Trawl,IYS2022-Shimada-4-10-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Alicia Billings,2022-02-15,0.13,Kilograms,Total,0,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-Shimada-4-12-Trawl,IYS2022-Shimada-4-12-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Alicia Billings,2022-02-21,1.211,Kilograms,Total,15,Subsampled,NA,NA,NA,NA,NA,NA,NA
IYS2022-Shimada-4-13-Trawl,IYS2022-Shimada-4-13-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Alicia Billings,2022-02-22,0.06,Kilograms,Total,1,Total,NA,NA,NA,NA,NA,NA,NA
IYS2022-Shimada-4-14-Trawl,IYS2022-Shimada-4-14-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Alicia Billings,2022-02-22,0.29,Kilograms,Total,13,Subsampled,NA,NA,INCOMPLETE,NA,NA,NA,NA
